SG_UF;NO_MUNICIPIO;CO_ENTIDADE;NO_ENTIDADE
PA;Novo Repartimento;15097269;E M E F ANTONIO VIEIRA DE CARVALHO
PA;Novo Repartimento;15114465;E M E I F TOMAZ ANTONIO GONZAGA
PA;Novo Repartimento;15177521;ESCOLA ESTADUAL RURAL DE NOVO REPARTIMENTO
PA;Novo Repartimento;15097315;E M E F RAIMUNDO RODRIGUES SANTOS
PA;Novo Repartimento;15114333;E M E I F MAURA BRAGA
PA;Novo Repartimento;15168921;ANEXO EE PAPA PAULO VI - MARACAJA
PA;Novo Repartimento;15175430;UNIDADE DE ENSINO INFANTIL PROFESSORA ROZIANE BORGES MOURA LIMA
PA;Novo Repartimento;15548902;E M E I F BANDEIRANTES
PA;Novo Repartimento;15115526;E M E I F PEDRO LUIS DE CAMARGO
PA;Novo Repartimento;15162931;E M E I F RAIMUNDO NONATO CARMO SILVA
PA;Novo Repartimento;15570711;E M E I URSINHOS CARINHOSOS
PA;Novo Repartimento;15570991;E M E F SAO LOURENCO
PA;Óbidos;15001504;ESCOLA ESTADUAL SAO JOSE
PA;Óbidos;15001512;E M E F TEMPO INTEGRAL FREI EDMUNDO BONCKOSCH
PA;Óbidos;15001520;E M E F DOUTOR RAYMUNDO CHAVES
PA;Óbidos;15001539;E M E F FELIPE PATRONI
PA;Óbidos;15001555;E M E I E F INGLES DE SOUZA
PA;Óbidos;15001563;E M E I E F JOSE VERISSIMO
PA;Óbidos;15001580;E M E I E F PROFESSOR JOSE TOSTES
PA;Óbidos;15001598;E M E F SAO FRANCISCO
PA;Óbidos;15001628;E M E I E F PROFESSORA MARIA MADALENA PRINTES
PA;Óbidos;15001768;E M E I E F ANTONIO MAGALHAES
PA;Óbidos;15001776;E M E I E F ANTONIO MENDES DA SILVA
PA;Óbidos;15001806;E M E I E F CASEMIRO RIBEIRO
PA;Óbidos;15001903;E M E I E F MANUEL DA MOTA SIQUEIRA
PA;Óbidos;15001938;E M E I E F NOVA ESPERANCA
PA;Óbidos;15001946;E M E I E F ANTONIO PINTO BARROS
PA;Óbidos;15001962;E M E I E F TENENTE PEDRO MUNIZ
PA;Óbidos;15001989;E M E I E F 7 DE SETEMBRO
PA;Óbidos;15002004;E M E I E F ARMELIO SANTOS
PA;Óbidos;15002012;E M E F BARAO DO RIO BRANCO
PA;Óbidos;15002047;E M E F CRISTOVAO COLOMBO
PA;Óbidos;15002055;E M E I E F DOM FLORIANO LOEWENAU
PA;Óbidos;15002063;E M E I E F DUQUE DE CAXIAS
PA;Óbidos;15002110;E M E I E F MARILDA CARVALHO
PA;Óbidos;15002136;E M E F JOSE DE ALENCAR
PA;Óbidos;15002144;E M E I E F PROFESSORA MARIA ZIBIA ANDRADE VIEIRA
PA;Óbidos;15002160;E M E I E F NOSSA SENHORA DE NAZARE
PA;Óbidos;15002187;E M E I E F OSVALDO CRUZ
PA;Óbidos;15002195;E M E I E F ARISTIDES DE AQUINO VIEIRA
PA;Óbidos;15002209;E M E I E F PROF CACILDA PINHEIRO
PA;Óbidos;15002233;E M E I E F PROFESSOR MANUEL VALENTE DO COUTO
PA;Óbidos;15002241;E M E I E F PROF PERPETUA FIGUEIRA
PA;Óbidos;15002250;E M E I E F PROF WULFILDA REGO
PA;Óbidos;15002284;E M E F SAGRADO CORACAO DE JESUS
PA;Óbidos;15002306;E M E I E F SAO BENEDITO
PA;Óbidos;15002357;E M E I E F SAO SEBASTIAO
PA;Óbidos;15002411;E M E F XV DE NOVEMBRO
PA;Óbidos;15002438;E M E F DR JOSE PAES DE CARVALHO
PA;Óbidos;15002454;E M E I E F DOUTOR REINALDO XERFAN
PA;Óbidos;15002462;E M E I E F DOUTOR ROMEU DE ANDRADE
PA;Óbidos;15002470;E M E I E F FELIPE BENTES
PA;Óbidos;15002500;E M E I E F GOV FERNANDO GUILHON
PA;Óbidos;15002519;E M E I E F GUILHERME LOPES DE BARROS
PA;Óbidos;15002535;E M E I E F JOAO FERNANDES DE OLIVEIRA
PA;Óbidos;15002586;E M E I E F MESTRE PACIFICO
PA;Óbidos;15002608;E M E F PAUXIS
PA;Óbidos;15002616;E M E I E F PROF NILSON GOMES DA SILVA
PA;Óbidos;15002624;E M E I E F PEDRO ESTANISLAU FERREIRA
PA;Óbidos;15002640;E M E F PROF ACY BARROS PEREIRA
PA;Óbidos;15002659;E M E F PROFESSOR ANTONIO TEIXEIRA
PA;Óbidos;15002667;E M E I E F PROFESSOR LUCIO SANTOS DE MATOS
PA;Óbidos;15002683;E M E I E F RAIMUNDO DA SILVA
PA;Óbidos;15002721;E M E I E F RUY BARATA
PA;Óbidos;15002764;E M E I E F SAO JOSE
PA;Óbidos;15002799;E M E I E F PROF ANTONIA CARVALHO DE MORAES
PA;Óbidos;15002802;E M E F PROFESSORA CASSILDA HELENA RODRIGUES
PA;Óbidos;15104281;E M E F PROFESSORA MARIA ODENIZE FIGUEIRA
PA;Óbidos;15104290;E M E F MIGUEL GUILHERME DA SILVA
PA;Óbidos;15115038;ESCOLA COMUNITARIA CASA FAMILIAR RURAL DE OBIDOS
PA;Óbidos;15140095;E M E I E F FRANCISCO XAVIER DE ARAUJO
PA;Óbidos;15140113;E M E I E F CAMPOS SALES
PA;Óbidos;15140129;E M E I E F PROFESSORA CORACY CANTUARIO DE ANDRADE
PA;Óbidos;15140131;E M E F SAMUEL DE AGUIAR MONTES
PA;Óbidos;15158535;E M E F NOSSA SENHORA DE NAZARE
PA;Óbidos;15158691;E M E I E F NOSSA SENHORA DA CONCEICAO
PA;Óbidos;15158705;E M E F BENEDITO DE ANDRADE
PA;Óbidos;15164403;C M E I PERPETUO SOCORRO
PA;Óbidos;15164446;E M E I E F SAO RAIMUNDO
PA;Óbidos;15164454;E M E I E F LIVRAMENTO
PA;Óbidos;15164462;E M E I E F RAIMUNDO CARDOSO DE ARAUJO
PA;Óbidos;15164497;E M E I E F ODETE FREITAS PINHEIRO
PA;Óbidos;15165574;IFPA - CAMPUS OBIDOS
PA;Óbidos;15166503;E M E I E F PEDRO CARVALHO DE MORAES
PA;Óbidos;15166520;CENTRO EDUCACIONAL BOM PASTOR
PA;Óbidos;15167429;ESCOLA ESTADUAL PROF MAURICIO HAMOY
PA;Óbidos;15174298;CIB - CENTRO INTEGRADO BARROS
PA;Óbidos;15177335;ESCOLA ESTADUAL RURAL DE OBIDOS
PA;Óbidos;15180166;ESCOLA MUNICIPAL HUGO ANTONIO FERRARI
PA;Óbidos;15180441;CENTRO DE EDUCACAO PROFISSIONAL DE OBIDOS
PA;Óbidos;15227464;E M E I E F SAO FRANCISCO
PA;Óbidos;15227472;E M E I E F BOA ESPERANCA
PA;Óbidos;15227499;E M E F PROF JONATHAS PONTES ATHIAS
PA;Óbidos;15526623;E M E I E F SANTA LUZIA
PA;Óbidos;15547400;E M E I E F MONTEIRO LOBATO
PA;Óbidos;15547477;E M E F GONCALVES COSTA
PA;Óbidos;15547531;E M E F D PEDRO I
PA;Óbidos;15552845;E M E F ANTONIO RIBEIRO DE VASCONCELOS
PA;Óbidos;15560104;E M E F FREI RICARDO HAVERTZ
PA;Óbidos;15560120;E M E I E F FREI EDMUNDO BONCKOSCH
PA;Óbidos;15560597;E M E F FRANCISCO PINTO PEREIRA
PA;Óbidos;15570622;E M E I E F MARIA PINTO MARINHO
PA;Óbidos;15577465;E M E I E F IRMA FIRMINA
PA;Óbidos;15580377;E M E I E F SAO JUDAS TADEU
PA;Óbidos;15582884;E M E I E F MARCOS RODRIGUES DE SOUZA
PA;Óbidos;15585638;E M E F SANTA MARIA
PA;Óbidos;15585654;E M E F SANTO ANDRE
PA;Óbidos;15590372;E M E F NOSSA SENHORA DAS GRACAS
PA;Óbidos;15590399;E M E F SEBASTIAO FERREIRA DA SILVA
PA;Óbidos;15590437;E M E I E F VAGNER MONTEIRO
PA;Óbidos;15590445;E M E F CRISTO REI
PA;Óbidos;15590453;E M E F PROFESSORA LAURA DIAS
PA;Oeiras do Pará;15077039;E M E I CRECHE PEQUENO HEROI
PA;Oeiras do Pará;15077055;E M E F RAIMUNDO ARCANJO DA COSTA
PA;Oeiras do Pará;15077179;E M E F AMERICO BRASIL
PA;Oeiras do Pará;15077187;E M E F ARTEMIO ARAUJO
PA;Oeiras do Pará;15077195;E M E F AURELIO BUARQUE DE HOLANDA
PA;Oeiras do Pará;15077209;E M E F BARAO DO RIO BRANCO
PA;Oeiras do Pará;15077250;E M E F FLORACY MARQUES TAVARES RIBEIRO
PA;Oeiras do Pará;15077292;E M E F CONEGO DAVID SA
PA;Oeiras do Pará;15077306;E M E F DOM PEDRO I
PA;Oeiras do Pará;15077349;E M E F DR FREITAS
PA;Oeiras do Pará;15077357;E M E F CONSTANTINO BARREIROS
PA;Oeiras do Pará;15077403;E M E F FRANCA
PA;Oeiras do Pará;15077411;E M E F FRANCISCO DE MENDONCA FURTADO
PA;Oeiras do Pará;15077420;E M E F FRANCISCO MANOEL DA SILVA
PA;Oeiras do Pará;15077454;E M E F PROF MARIA ELIBETH TENORIO LEAO
PA;Oeiras do Pará;15077500;E M E F JERONIMO MILHOMEN TAVARES
PA;Oeiras do Pará;15077519;E M E F JOAO BATISTA
PA;Oeiras do Pará;15077527;E M E F JOAO DA CRUZ E SOUZA
PA;Oeiras do Pará;15077535;E M E F JOAO PAULO II
PA;Oeiras do Pará;15077578;E M E F JONNATAS ATHIAS
PA;Oeiras do Pará;15077608;E M E F JOSE DE ANCHIETA
PA;Oeiras do Pará;15077667;E M E F MARIO ARCANJO DA COSTA
PA;Oeiras do Pará;15077705;E M E F NSRA APARECIDA
PA;Oeiras do Pará;15077845;E M E F PROFA THEREZINHA DE MORAES GUEIROS
PA;Oeiras do Pará;15077870;E M E F RAIMUNDO CALDAS
PA;Oeiras do Pará;15077888;E M E F PROFA MARIA DOMINGAS DA SILVA RODRIGUES
PA;Oeiras do Pará;15077900;E M E F JOSE RIBEIRO DA COSTA
PA;Oeiras do Pará;15077942;E M E F SANTANA I
PA;Oeiras do Pará;15077950;E M E F SANTINO DOS SANTOS ARAUJO
PA;Oeiras do Pará;15077977;E M E F SAO FRANCISCO XAVIER
PA;Oeiras do Pará;15078027;E M E F PROF ELIZABETH SILVA DA COSTA
PA;Oeiras do Pará;15078094;E M E F FELIX XAVIER PAZ
PA;Oeiras do Pará;15078108;E M E F NOSSA SENHORA DAS GRACAS
PA;Oeiras do Pará;15148475;E M E F OSVALDO CRUZ
PA;Oeiras do Pará;15148491;E M E F JOSE ANTONIO RODRIGUES RIBEIRO
PA;Oeiras do Pará;15148521;E M E F GUIMARAES ROSA
PA;Oeiras do Pará;15148530;E M E F MANOEL FERREIRA PINHEIRO
PA;Oeiras do Pará;15161889;C M P I ELOISE FERNANDA SANTANA BARBOSA
PA;Oeiras do Pará;15161897;E M E F ZUMBI DOS PALMARES
PA;Oeiras do Pará;15166350;E M E F BENEDITO DA PUREZA TENORIO
PA;Oeiras do Pará;15166384;C M P I ROSA MARIA CARDOSO DA SILVA
PA;Oeiras do Pará;15167119;CRECHE M PROINFANCIA HONORINA BALIEIRO DA SILVA
PA;Oeiras do Pará;15177530;ESCOLA ESTADUAL RURAL DE OEIRAS DO PARA
PA;Oeiras do Pará;15178412;ESCOLA COMUNITARIA CASA FAMILIAR RURAL DE OEIRAS DO PARA
PA;Oeiras do Pará;15526046;E M E F MARIA LUIZA BALIEIRO SOARES
PA;Oeiras do Pará;15526135;E M E F RENE ANTONIO CERDEIRA FERREIRA
PA;Oeiras do Pará;15526151;E M E F IZAURA DO ESPIRITO SANTO PANTOJA DOS SANTOS
PA;Oeiras do Pará;15526160;E M E F NOVO EDEM
PA;Oeiras do Pará;15553655;ESCOLA ESTADUAL RAIMUNDO RIBEIRO DA COSTA
PA;Oriximiná;15002829;EMEF PROFª MARIA QUEIROZ DE SOUZA
PA;Oriximiná;15002853;ESCOLA ESTADUAL PADRE JOSE NICOLINO DE SOUZA
PA;Oriximiná;15002870;EMEF HELVECIO GUERREIRO
PA;Oriximiná;15002888;EMEF PROFESSOR ASSUNCAO
PA;Oriximiná;15002896;EMEF SENADOR LAMEIRA BITTENCOURT
PA;Oriximiná;15002900;EMEF SANTA MARIA GORETTI
PA;Oriximiná;15002950;EMEIEF LAURA WANDERLEY DINIZ
PA;Oriximiná;15003000;EMEF AMELIA FERRARI-SAPUCUA
PA;Oriximiná;15003019;EMEF ANGELO AUGUSTO DE OLIVEIRA
PA;Oriximiná;15003086;EMEF BOA VISTA II
PA;Oriximiná;15003159;EMEF CONSTANTINA TEODORO DOS SANTOS
PA;Oriximiná;15003167;EMEF CORACAO DE JESUS
PA;Oriximiná;15003213;EMEF ANTONIO CALDERARO
PA;Oriximiná;15003299;EMEIEF INDIGENA WAI WAI
PA;Oriximiná;15003337;EMEF FE EM DEUS
PA;Oriximiná;15003361;EMEF LUIZ GONZAGA VIANA
PA;Oriximiná;15003400;EMEF NOVO ISRAEL
PA;Oriximiná;15003442;EMEF NOVA ESPERANCA
PA;Oriximiná;15003558;EMEF SANTO ANTONIO - RAMAL DOS 3
PA;Oriximiná;15003582;EMEF SAO LAZARO-ANANIZAL
PA;Oriximiná;15003590;EMEF SAO NICOLAU
PA;Oriximiná;15003663;EMEI PROFª AMELIA FERRARI
PA;Oriximiná;15003760;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAO PAULO I
PA;Oriximiná;15003779;EMEF JOAO PAULO II
PA;Oriximiná;15003809;EMEF LAURO PICANCO VIANA
PA;Oriximiná;15003817;EMEF MACEDONIA
PA;Oriximiná;15003850;EMEF NOSSA SENHORA DA PIEDADE
PA;Oriximiná;15003892;EMEF NOSSA SENHORA APARECIDA
PA;Oriximiná;15003914;EMEF NOVA BETEL
PA;Oriximiná;15003922;EMEF ANA MARIA MILEO VIANA
PA;Oriximiná;15003949;EMEF NOSSA SENHORA DAS GRACAS
PA;Oriximiná;15003965;EMEF NOSSA SENHORA DE FATIMA
PA;Oriximiná;15003973;EMEF NOSSA SENHORA DE NAZARE
PA;Oriximiná;15003981;EMEF NOSSA SENHORA DO ROSARIO
PA;Oriximiná;15004007;EMEF NOSSA SENHORA DO PERPETUO SOCORRO
PA;Oriximiná;15004066;EMEF SANTISSIMA TRINDADE
PA;Oriximiná;15004090;EMEF SAO DOMINGOS SAVIO
PA;Oriximiná;15004120;EMEF SAO FRANCISCO DE CANINDE
PA;Oriximiná;15004163;EMEF SAO JOAO
PA;Oriximiná;15004171;EMEF SAO JOAO BATISTA
PA;Oriximiná;15004287;EMEF SAO PAULO
PA;Oriximiná;15004368;EMEF SAO SEBASTIAO - SALGADO
PA;Oriximiná;15004384;EMEF RAIMUNDO VIEIRA DOS SANTOS
PA;Oriximiná;15004406;EMEF SAO SEBASTIAO - TABOCAL
PA;Oriximiná;15004449;EMEF SENADOR ALOYSIO DA COSTA CHAVES
PA;Oriximiná;15004473;EMEF SANTA INES
PA;Oriximiná;15004490;EMEF SANTA LUZIA
PA;Oriximiná;15004520;EMEF SANTA MARIA - TAPIXAUA
PA;Oriximiná;15004562;EMEF SANTA MARIA GORETTI - JACUPA
PA;Oriximiná;15004600;EMEF SANTA TEREZINHA - AXIPICA
PA;Oriximiná;15004619;EMEF SANTA TEREZINHA - AJARA
PA;Oriximiná;15004651;EMEF SANTO ANTONIO - JAMARI
PA;Oriximiná;15004660;EMEF SANTO ANTONIO - LAGO XIRIRI
PA;Oriximiná;15004678;EMEF TANCREDO NEVES
PA;Oriximiná;15004686;EMEF NOSSA SENHORA DE SANTA ANA
PA;Oriximiná;15004716;ESCOLA PROFESSOR JONATHAS PONTES ATHIAS
PA;Oriximiná;15004724;EMEF RAIMUNDO MUNIZ DE FIGUEIREDO
PA;Oriximiná;15151930;EMEF BOA VISTA
PA;Oriximiná;15162044;EMEF NOVO PARAISO
PA;Oriximiná;15162605;EMEF NOVA ESPERANCA - EREPECU
PA;Oriximiná;15163474;INSTITUTO EDUCACIONAL DO BAIXO AMAZONAS
PA;Oriximiná;15165230;EMEF DEPUTADO GABRIEL GUERREIRO
PA;Oriximiná;15165965;EETEPA ORIXIMINA
PA;Oriximiná;15166473;EMEI PROFª AFONSINA ELINDA ARAGAO DE SOUZA
PA;Oriximiná;15168581;COLEGIO APROVADOS
PA;Oriximiná;15170780;CENTRO EDUCACIONAL PROFESSORA LUCIANA ANDRADE - CEPLA
PA;Oriximiná;15175367;COLEGIO SAGRADA FAMILIA
PA;Oriximiná;15177343;ESCOLA ESTADUAL RURAL DE ORIXIMINA
PA;Oriximiná;15181189;CRECHE MUNICIPAL PROFESSORA CONSTANCIA DOS SANTOS LOPES
PA;Oriximiná;15529002;EMEF PEDRO CARLOS DE OLIVEIRA
PA;Oriximiná;15529010;EMEF SANTO ANTONIO - ALAMBIQUE
PA;Oriximiná;15529045;EMEI BOA ESPERANCA
PA;Oriximiná;15542254;EMEF PROFª IRACEMA GIVONI
PA;Oriximiná;15543447;EMEF SAO FRANCISCO
PA;Oriximiná;15543528;EMEF SAO LAZARO - CURUPIRA
PA;Oriximiná;15553361;EMEI SANTA ROSA
PA;Oriximiná;15553370;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CRIANCA ESPERANCA
PA;Oriximiná;15559556;EMEF NOVO MILENIO
PA;Oriximiná;15559572;EMEF BOM JESUS
PA;Oriximiná;15559980;EMEF PROFª ADELIA FIGUEIRA
PA;Oriximiná;15571599;EMEF CASINHA FELIZ
PA;Oriximiná;15571629;EMEF NOVA ALIANCA
PA;Oriximiná;15577040;EMEF PROFAª JOANA BANDEIRA MONTEIRO
PA;Oriximiná;15577058;ESCOLA ESTADUAL DR ALMIR GABRIEL
PA;Oriximiná;15579271;EMEF LUIZ GONZAGA VIANA FILHO
PA;Oriximiná;15579280;EMEF BALDOINO MELO
PA;Oriximiná;15579298;EMEI PLACIDA FARIAS DE BRITO
PA;Oriximiná;15579301;EMEF SAO FRANCISCO DE ASSIS
PA;Oriximiná;15579310;EMEF MARIA POMPEIA IUDICE DA SILVA
PA;Oriximiná;15579352;EMEF ALTINO BENTES GUIMARAES
PA;Oriximiná;15579360;EMEI FLORINDA GUERREIRO MILEO
PA;Oriximiná;15579379;EMEIEF HILDA MARIA VIANA DA SILVA
PA;Oriximiná;15579387;EMEI MARIA PERPETUA ANDRADE RIBEIRO
PA;Oriximiná;15579395;EMEF VITORIA REGIA
PA;Oriximiná;15579441;EMEF MANOEL RAMOS DE OLIVEIRA
PA;Oriximiná;15579450;EMEF SANTA MARIA - EREPECU
PA;Oriximiná;15584399;CENTRO EDUCACIONAL TIA CICLEA
PA;Oriximiná;15584410;ESCOLA MENINO JESUS
PA;Ourém;15093581;ESCOLA ESTADUAL IRMA SANCHA AUGUSTA DE SOUZA E SILVA
PA;Ourém;15093603;EMEIF MANOEL CAVALCANTE DOS SANTOS
PA;Ourém;15093620;ESCOLA ESTADUAL PADRE ANGELO MORETTI
PA;Ourém;15093654;ESCOLA ESTADUAL PADRE ANTONIO VIEIRA
PA;Ourém;15093662;EMEF JOAO DE DEUS PANTOJA
PA;Ourém;15093670;EMEI LUIZ MOURA
PA;Ourém;15093697;EMEF TILDEN LIMAO
PA;Ourém;15093700;E M E I F MARIA BRISIDA
PA;Ourém;15093727;E M E I F RODRIGO SAAVEDRA
PA;Ourém;15093735;E M E I CARLOS DE FARIA
PA;Ourém;15093743;E M E I EMIDIO MOURA
PA;Ourém;15093778;E M E I JOAO GIL DE OLIVEIRA
PA;Ourém;15093786;E M E F ANTONIO DOMINGOS
PA;Ourém;15093794;E M E I DA TRAV SAO SEBASTIAO
PA;Ourém;15093808;E M E I F AMADEU TAVARES
PA;Ourém;15093824;EMEIF JEREMIAS LAZARO RIBEIRO
PA;Ourém;15093859;E M E I F DE PATAUATEUA
PA;Ourém;15093867;E M E I F DO MONTEVIDEU
PA;Ourém;15093875;E M E F FRANCISCO MENDES PEREIRA
PA;Ourém;15093883;E M E I F HAROLDO ALENCAR DE SOUZA
PA;Ourém;15093905;E M E I F MARIA EPIFANIA DOS SANTOS
PA;Ourém;15093913;E M E F MANOEL COSMOS DOS SANTOS
PA;Ourém;15093921;E M E I MARINO CONTI
PA;Ourém;15093930;E M E I PINTINHO DE OURO I
PA;Ourém;15093948;E M E I PINTINHO DE OURO III
PA;Ourém;15093956;E M E F PROF VENANCIA RAULINO ALVES
PA;Ourém;15093964;E M E F RUBENS GUIMARAES JUNIOR
PA;Ourém;15093972;E M E I F SAO JOSE
PA;Ourém;15093980;E M E I F TOME LAZARO BRASIL
PA;Ourém;15153398;E M E F MANOEL ANTONIO DE OLIVEIRA
PA;Ourém;15153410;E M E F MARIA ALVES CICALISE
PA;Ourém;15153436;E M E F PROF MARIA DOS ANJOS
PA;Ourém;15153479;E M E I F DO MONTIVIDEU
PA;Ourém;15154440;E M E I PINTINHO DE OURO II
PA;Ourém;15156672;ESCOLA ESTADUAL PROFA MARIA SOCORRO OLIVEIRA DA ROCHA
PA;Ourém;15163466;E M E I F GERCINA BARBOSA MACIEL
PA;Ourém;15168360;EMEIF FRANCISCO CAVALCANTE RIBEIRO
PA;Ourém;15168379;EMEIF AMANCIO DOMINGOS DO NASCIMENTO
PA;Ourém;15168387;EMEIF NOVA JERUSALEM
PA;Ourém;15171450;EMEF ANTONIO BITTENCOURT SAAVEDRA
PA;Ourém;15172767;CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO EDSON VINICIUS FERREIRA SILVA
PA;Ourém;15176703;E M E I PROFESSORA DOMINGAS GIL SOARES
PA;Ourém;15177181;E M E F PROFESSORA JANDILENE PRACIANO SANTOS
PA;Ourém;15178862;ANEXO RURAL IRMA SANCHA AUGUSTA DE SOUZA E SILVA
PA;Ourém;15555950;E M E I MARIO IZAMU MOGUI
PA;Ourém;15555968;E M E I PROF JOSE RAUL DE SOUZA SANTOS
PA;Ourém;15556018;E M E I F EMIDIO MOURA
PA;Ourém;15556050;E M E F FERNANDO PEREIRA CUNHA
PA;Ourém;15556085;E M E I F ABEL FIGUEIREDO
PA;Ourém;15563626;E M E I CANTINHO DA CRIANCA
PA;Ourém;15563642;E M E I F FRANCISCO SARMENTO
PA;Ourém;15571874;E M E I F MARCIANA MARIA DA FONSECA
PA;Ourém;15571882;E M E I F SAO SEBASTIAO
PA;Ourém;15589129;E M E F PE ANGELO ABENI
PA;Ourilândia do Norte;15120856;E M E F TRES PODERES
PA;Ourilândia do Norte;15120872;E M E I MARIA SANTANA CABRAL
PA;Ourilândia do Norte;15120880;E M E F MACHADO DE ASSIS
PA;Ourilândia do Norte;15120899;E M E F MADRE CAROLINA FRIESS
PA;Ourilândia do Norte;15120902;ESCOLA ESTADUAL DR ROMILDO VELOSO E SILVA
PA;Ourilândia do Norte;15121151;E M E F PEDRO DOMINGOS CABRAL
PA;Ourilândia do Norte;15121216;E M E F JOSE CANDIDO DOS SANTOS
PA;Ourilândia do Norte;15121291;E M E I F SANTA INES
PA;Ourilândia do Norte;15121380;E M E F REINO DA ALEGRIA
PA;Ourilândia do Norte;15121534;E M E F TRES DE MAIO
PA;Ourilândia do Norte;15121542;E M E F UNIAO
PA;Ourilândia do Norte;15151654;EMEF INDIGENA TUTO POMBO KAYAPO
PA;Ourilândia do Norte;15151670;E E E I F INDIGENA XIPROTIKRE
PA;Ourilândia do Norte;15158101;EMEF BECA
PA;Ourilândia do Norte;15158110;EMEF TOM KORE
PA;Ourilândia do Norte;15158128;EMEF INDIGENA CACIQUE MROO KAYAPO
PA;Ourilândia do Norte;15159620;C M E I PROFESSORA DJALVA VIANA DA COSTA
PA;Ourilândia do Norte;15162699;E M E F TURUMARE
PA;Ourilândia do Norte;15166279;ESCOLA TECNICA VALE DOS CARAJAS
PA;Ourilândia do Norte;15167518;EMEF INDIGENA NGOTIRE
PA;Ourilândia do Norte;15168166;E M E F RANOLFO CORREIA DA SILVA
PA;Ourilândia do Norte;15168174;E M E F PROFESSOR ELIOMAR ALVES
PA;Ourilândia do Norte;15168182;EMEI ANTONIO PEREIRA LIMA
PA;Ourilândia do Norte;15171140;EMEF PROFESSOR DEILTON DIAS DA SILVA
PA;Ourilândia do Norte;15172953;E M E F I PIKEM
PA;Ourilândia do Norte;15176274;E M E F INDIGENA KAMERETIDJO
PA;Ourilândia do Norte;15176339;COLEGIO PRIMEIRO MUNDO
PA;Ourilândia do Norte;15176410;EMEF INDIGENA IREA
PA;Ourilândia do Norte;15176428;EMEF INDIGENA TAKANGO KAYAPO
PA;Ourilândia do Norte;15176436;E M E F GOVERNADOR JARBAS GONCALVES PASSARINHO
PA;Ourilândia do Norte;15176444;EMEF INDIGENA IREPUMUNHTI KAIAPO
PA;Ourilândia do Norte;15178056;ESCOLA ESTADUAL RURAL DE OURILANDIA DO NORTE
PA;Ourilândia do Norte;15181430;CMEI JERONIMO CABRAL SOBRINHO
PA;Ourilândia do Norte;15226816;E M E F PROFESSORA ANTONIA BORGES RIBEIRO
PA;Ourilândia do Norte;15517446;E M E I BALAO MAGICO
PA;Ourilândia do Norte;15546551;E M E F JOAO ANANIAS NICACIO
PA;Ourilândia do Norte;15548937;E M E F MADRE TERESA DE JESUS
PA;Ourilândia do Norte;15569721;E M E F CECILIA MEIRELES
PA;Ourilândia do Norte;15570231;E M E F AUKRE INDIGENA MEBOTI RE
PA;Ourilândia do Norte;15587339;C M E I JOSE CASSIANO ALVES DOS SANTOS
PA;Ourilândia do Norte;15587347;ESCOLA ESPECIAL JOEL HERMOGENES NUNES30
PA;Ourilândia do Norte;15590658;E M E F MANBORE
PA;Pacajá;15097110;EMEIEF NOVA VIDA II
PA;Pacajá;15107485;EMEI ELCIONE BARBALHO
PA;Pacajá;15107493;EMEI PASTOR ANTONIO GERALDO
PA;Pacajá;15107515;E M E F AMERICO SOUZA
PA;Pacajá;15107523;E M E F CASTELO BRANCO B
PA;Pacajá;15107531;EMEF EDY SHIRLY RODRIGUES
PA;Pacajá;15107558;E M E F CRISTOVAO COLOMBO
PA;Pacajá;15107582;ESCOLA ESTADUAL ALUISIO LOCH
PA;Pacajá;15107680;EMEIEF SAO RAIMUNDO B
PA;Pacajá;15107787;E M E F GERSON ARAUJO
PA;Pacajá;15107884;E M E F SAO BENEDITO
PA;Pacajá;15107930;EMEIEF UNIAO
PA;Pacajá;15108031;E M E F PAULO DE TARSO
PA;Pacajá;15108040;E M E F CHICO PINHO
PA;Pacajá;15108058;E M E F COLLOR DE MELLO E MONTE ALEGRE E POLO
PA;Pacajá;15108090;EMEIEF 17 DE OUTUBRO
PA;Pacajá;15108163;EMEIEF PEDRO ALVARES CABRAL
PA;Pacajá;15108210;E M E F DUQUE DE CAXIAS
PA;Pacajá;15108236;E M E F GOMES DE SOUZA
PA;Pacajá;15108252;EMEIEF INFANTIL BRASILEIRA
PA;Pacajá;15108279;EMEIEF JARBAS PASSARINHO
PA;Pacajá;15108333;EMEIEF NSRA DE NAZARE II
PA;Pacajá;15108368;EMEIEF ANTONIO RODRIGUES
PA;Pacajá;15108384;EMEIEF VIVENDO E APRENDENDO
PA;Pacajá;15108406;E M E F SAO DOMINGOS
PA;Pacajá;15108490;EMEF ANTONIO TOZETTI
PA;Pacajá;15108503;EMEIEF ARTUR BERNARDES
PA;Pacajá;15108511;EMEIEF ARUANA
PA;Pacajá;15108554;EMEF PACAJA
PA;Pacajá;15108562;EMEF 10 DE MAIO
PA;Pacajá;15108589;EMEIEF HERMES DA FONSECA
PA;Pacajá;15108619;EMEIEF MENINO JESUS
PA;Pacajá;15108643;EMEIEF DEUS POR MIM
PA;Pacajá;15108651;EMEIEF DIVINO MESTRE B
PA;Pacajá;15108678;EMEIEF DOM BOSCO
PA;Pacajá;15108708;E M E F FRANCISCO CODO
PA;Pacajá;15108759;EMEIEF JARDIM FLORIDO
